Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Iowa,US,2020-03-19 23:43:04,44,0,0,42.0115,-93.2105
New Hampshire,US,2020-03-19 23:43:04,44,0,0,43.4525,-71.5639
Oklahoma,US,2020-03-19 23:43:04,44,1,0,35.5653,-96.9289
Rhode Island,US,2020-03-19 23:43:04,44,0,0,41.6809,-71.5118
Kentucky,US,2020-03-19 23:43:04,37,2,0,37.6681,-84.6701
Missouri,US,2020-03-19 23:43:04,31,1,0,38.4561,-92.2884
Delaware,US,2020-03-19 23:43:04,30,0,0,39.3185,-75.5071
North Dakota,US,2020-03-19 23:43:04,18,0,0,47.5289,-99.784
Gansu,China,2020-03-20 00:13:24,134,2,98,36.0611,103.8343
Shanghai,China,2020-03-20 00:43:02,371,3,326,31.202,121.4491
Guangxi,China,2020-03-20 00:43:02,254,2,250,23.8298,108.7881
United States Virgin Islands,US,2020-03-20 00:43:02,3,0,0,18.3358,-64.8963
Shandong,China,2020-03-20 01:13:16,762,7,748,36.3427,118.1498
Shaanxi,China,2020-03-20 01:13:16,247,3,237,35.1917,108.8701
Sichuan,China,2020-03-20 01:43:03,541,3,536,30.6171,102.7103
Liaoning,China,2020-03-20 01:43:03,126,2,122,41.2956,122.6085
,San Marino,2020-03-20 01:43:03,144,14,4,43.9424,12.4578
,Turkey,2020-03-20 01:43:03,359,4,0,38.9637,35.2433
,Uruguay,2020-03-20 01:43:03,94,0,0,-32.5228,-55.7658
Heilongjiang,China,2020-03-20 02:13:46,484,13,463,47.862,127.7615
Heilongjiang,China,2020-03-20 02:13:46,484,13,463,47.861999999999995,127.7615
,"Korea, South",2020-03-20 02:13:46,8652,94,1540,35.9078,127.7669
,New Zealand,2020-03-20 02:13:50,39,0,0,-40.9006,174.886
,Nigeria,2020-03-20 02:13:50,12,0,1,9.082,8.6753
,Panama,2020-03-20 02:13:50,137,1,0,8.538,-80.7821
,Paraguay,2020-03-20 02:13:50,13,0,0,-23.4425,-58.4438
,Niger,2020-03-20 02:13:52,1,0,0,17.6078,8.0817
,Reunion,2020-03-20 02:13:59,28,0,0,-21.1151,55.5364
Zhejiang,China,2020-03-20 02:43:09,1234,1,1219,29.1832,120.0934
Fujian,China,2020-03-20 02:43:09,299,1,295,26.0789,117.9874
,Argentina,2020-03-20 02:43:10,128,3,3,-38.4161,-63.6167
,Bolivia,2020-03-20 02:43:10,15,0,0,-16.2902,-63.5887
,Cuba,2020-03-20 02:43:10,16,1,0,21.5218,-77.7812
Aruba,Netherlands,2020-03-20 02:43:10,5,0,0,12.5211,-69.9683
Hawaii,US,2020-03-20 02:43:10,26,0,0,21.0943,-157.4983
Idaho,US,2020-03-20 02:43:10,23,0,0,44.2405,-114.4788
North Dakota,US,2020-03-20 02:43:10,19,0,0,47.5289,-99.784
South Dakota,US,2020-03-20 02:43:10,14,1,0,44.2998,-99.4388
British Columbia,Canada,2020-03-20 03:13:18,271,8,4,53.7267,-127.6476
Alberta,Canada,2020-03-20 03:13:18,146,1,0,53.9333,-116.5765
Saskatchewan,Canada,2020-03-20 03:13:18,20,0,0,52.9399,-106.4509
Grand Princess,Canada,2020-03-20 03:13:18,10,0,0,37.6489,-122.6655
Beijing,China,2020-03-20 06:43:05,491,8,390,40.1824,116.4142
Hubei,China,2020-03-20 07:43:02,67800,3133,58382,30.9756,112.2707
Guangdong,China,2020-03-20 09:13:30,1395,8,1323,23.3417,113.4244
Hong Kong,China,2020-03-20 09:43:03,256,4,98,22.3,114.2
,Taiwan*,2020-03-20 09:43:03,135,2,26,23.7,121.0
French Polynesia,France,2020-03-20 10:13:37,11,0,0,-17.6797,-149.4068
,Martinique,2020-03-20 10:13:37,32,1,0,14.6415,-61.0242
,Angola,2020-03-20 10:13:38,1,0,0,-11.2027,17.8739
,Guadeloupe,2020-03-20 10:13:38,45,0,0,16.265,-61.551
,Mayotte,2020-03-20 10:13:38,6,0,0,-12.8275,45.1662
,Cabo Verde,2020-03-20 10:13:39,1,0,0,16.5388,-23.0418
,French Guiana,2020-03-20 10:13:39,15,0,0,3.9339,-53.1258
,Haiti,2020-03-20 10:13:39,2,0,0,18.9712,-72.2852
,Colombia,2020-03-20 14:13:08,128,0,1,4.5709,-74.2973
,Costa Rica,2020-03-20 14:13:08,89,1,0,9.7489,-83.7534
,Honduras,2020-03-20 14:13:08,24,0,0,15.2,-86.2419
,Japan,2020-03-20 14:13:08,963,33,191,36.2048,138.2529
,Kazakhstan,2020-03-20 14:13:08,49,3,0,48.0196,66.9237
,Mexico,2020-03-20 14:13:08,164,1,4,23.6345,-102.5528
,Peru,2020-03-20 14:13:08,234,3,1,-9.19,-75.0152
,Thailand,2020-03-20 14:13:08,322,1,42,15.87,100.9925
,Ethiopia,2020-03-20 14:13:11,9,0,0,9.145,40.4897
,Jamaica,2020-03-20 14:13:11,16,1,2,18.1096,-77.2975
,Kyrgyzstan,2020-03-20 14:13:36,6,0,0,41.2044,74.7661
,Bhutan,2020-03-20 14:13:37,2,0,0,27.5142,90.4336
,Afghanistan,2020-03-20 14:43:04,24,0,1,33.9391,67.71
,Armenia,2020-03-20 14:43:04,136,0,1,40.0691,45.0382
,Bahrain,2020-03-20 14:43:04,285,1,100,26.0667,50.5577
,Belarus,2020-03-20 14:43:04,69,0,5,53.7098,27.9534
,Belgium,2020-03-20 14:43:04,2257,37,1,50.5039,4.4699
,Cameroon,2020-03-20 14:43:04,20,0,0,3.848,11.5021
,Congo (Kinshasa),2020-03-20 14:43:04,18,0,0,-4.0383,21.7587
,Estonia,2020-03-20 14:43:04,283,0,1,58.5953,25.0136
,Georgia,2020-03-20 14:43:04,43,0,1,42.3154,43.3569
,Hungary,2020-03-20 14:43:04,85,3,2,47.1625,19.5033
,Indonesia,2020-03-20 14:43:04,369,32,15,-0.7893,113.9213
,Israel,2020-03-20 14:43:04,705,0,14,31.0461,34.8516
,Kuwait,2020-03-20 14:43:04,159,0,18,29.3117,47.4818
,Latvia,2020-03-20 14:43:04,111,0,1,56.8796,24.6032
,Lebanon,2020-03-20 14:43:04,163,4,4,33.8547,35.8623
,Luxembourg,2020-03-20 14:43:04,484,4,0,49.8153,6.1296
,Monaco,2020-03-20 14:43:04,11,0,0,43.7384,7.4246
,North Macedonia,2020-03-20 14:43:04,67,0,1,41.6086,21.7453
,Philippines,2020-03-20 14:43:04,230,18,8,12.8797,121.774
,South Africa,2020-03-20 14:43:04,202,0,0,-30.5595,22.9375
,Suriname,2020-03-20 14:43:04,4,0,0,3.9193,-56.0278
,Togo,2020-03-20 14:43:04,9,0,1,8.6195,0.8248
,Uzbekistan,2020-03-20 14:43:04,33,0,0,41.3775,64.5853
,Albania,2020-03-20 15:13:21,70,2,0,41.1533,20.1683
,Andorra,2020-03-20 15:13:21,75,0,1,42.5063,1.5218
,Bangladesh,2020-03-20 15:13:21,20,1,3,23.685,90.3563
,Burkina Faso,2020-03-20 15:13:21,40,1,0,12.2383,-1.5616
Faroe Islands,Denmark,2020-03-20 15:13:21,80,0,0,61.8926,-6.9118
,Gabon,2020-03-20 15:13:21,3,1,0,-0.8037,11.6094
,Iceland,2020-03-20 15:13:21,409,0,5,64.9631,-19.0208
,India,2020-03-20 15:13:21,244,5,20,20.5937,78.9629
,Iran,2020-03-20 15:13:21,19644,1433,6745,32.4279,53.688
,Malta,2020-03-20 15:13:21,64,0,2,35.9375,14.3754
,Mauritius,2020-03-20 15:13:21,12,0,0,-20.3484,57.5522
,Romania,2020-03-20 15:13:21,308,0,25,45.9432,24.9668
,Tunisia,2020-03-20 15:13:21,54,1,0,33.8869,9.5375
Isle of Man,United Kingdom,2020-03-20 15:13:21,1,0,0,54.2361,-4.5481
,Algeria,2020-03-20 15:43:24,90,11,32,28.0339,1.6596
,Austria,2020-03-20 15:43:24,2388,6,9,47.5162,14.5501
,Brunei,2020-03-20 15:43:24,78,0,1,4.5353,114.7277
,Cambodia,2020-03-20 15:43:24,51,0,1,12.5657,104.991
,Finland,2020-03-20 15:43:24,450,0,10,61.9241,25.7482
,Ghana,2020-03-20 15:43:24,16,0,0,7.9465,-1.0232
,Lithuania,2020-03-20 15:43:24,49,0,1,55.1694,23.8813
,Portugal,2020-03-20 15:43:24,1020,6,5,39.3999,-8.2245
,Russia,2020-03-20 15:43:24,253,1,9,61.524,105.3188
,Senegal,2020-03-20 15:43:24,38,0,2,14.4974,-14.4524
,Seychelles,2020-03-20 15:43:24,7,0,0,-4.6796,55.492
,Singapore,2020-03-20 15:43:24,385,0,124,1.3521,103.8198
,Slovenia,2020-03-20 15:43:24,341,1,0,46.1512,14.9955
,Sweden,2020-03-20 15:43:24,1639,16,16,60.1282,18.6435
,Greece,2020-03-20 16:13:10,495,6,19,39.0742,21.8243
,Bulgaria,2020-03-20 16:13:11,127,3,0,42.7339,25.4858
,Moldova,2020-03-20 16:13:11,66,1,1,47.4116,28.3699
,Slovakia,2020-03-20 16:13:11,137,1,0,48.669,19.699
,Sri Lanka,2020-03-20 16:13:11,73,0,3,7.8731,80.7718
,Guatemala,2020-03-20 16:13:19,12,1,0,15.7835,-90.2308
Kentucky,US,2020-03-20 16:13:22,47,2,0,37.6681,-84.6701
Utah,US,2020-03-20 16:13:23,78,0,0,40.15,-111.8624
Ontario,Canada,2020-03-20 16:13:25,308,2,5,51.2538,-85.3232
Maryland,US,2020-03-20 16:43:10,149,1,0,39.0639,-76.8021
Mississippi,US,2020-03-20 16:43:10,80,1,0,32.7416,-89.6787
Montana,US,2020-03-20 16:43:10,15,0,0,46.9219,-110.4544
Guam,US,2020-03-20 16:43:10,14,0,0,13.4443,144.7937
Alaska,US,2020-03-20 16:43:10,12,0,0,61.3707,-152.4044
,Italy,2020-03-20 17:43:03,47021,4032,4440,41.8719,12.5674
,Spain,2020-03-20 17:43:03,20410,1043,1588,40.4637,-3.7492
,Malaysia,2020-03-20 18:13:09,1030,3,87,4.2105,101.9758
,Norway,2020-03-20 18:13:09,1914,7,1,60.472,8.4689
,Switzerland,2020-03-20 18:13:09,5294,54,15,46.8182,8.2275
Denmark,Denmark,2020-03-20 18:13:12,1255,9,1,56.2639,9.5018
Netherlands,Netherlands,2020-03-20 18:13:12,2994,106,2,52.1326,5.2913
,Papua New Guinea,2020-03-20 18:13:12,1,0,0,-6.315,143.9555
Georgia,US,2020-03-20 19:13:30,420,13,0,33.0406,-83.6431
Minnesota,US,2020-03-20 19:13:30,115,0,0,45.6945,-93.9002
Arizona,US,2020-03-20 19:13:30,78,0,0,33.7298,-111.4312
District of Columbia,US,2020-03-20 19:13:30,71,1,0,38.8974,-77.0268
Maine,US,2020-03-20 19:13:30,56,0,0,44.6939,-69.3819
Rhode Island,US,2020-03-20 19:43:03,54,0,0,41.6809,-71.5118
Diamond Princess,US,2020-03-20 19:43:03,49,0,0,35.4437,139.638
Oklahoma,US,2020-03-20 19:43:03,49,1,0,35.5653,-96.9289
Iowa,US,2020-03-20 19:43:03,45,0,0,42.0115,-93.2105
Delaware,US,2020-03-20 19:43:03,38,0,0,39.3185,-75.5071
Grand Princess,US,2020-03-20 19:43:03,23,0,0,37.6489,-122.6655
West Virginia,US,2020-03-20 19:43:03,7,0,0,38.4912,-80.9545
,Czechia,2020-03-20 20:13:15,833,0,4,49.8175,15.473
,Germany,2020-03-20 20:13:15,19848,67,180,51.1657,10.4515
,Brazil,2020-03-20 20:13:16,793,11,2,-14.235,-51.9253
,Ireland,2020-03-20 20:13:16,683,3,5,53.1424,-7.6921
,Pakistan,2020-03-20 20:13:16,501,3,13,30.3753,69.3451
,Qatar,2020-03-20 20:13:16,470,0,10,25.3548,51.1839
,Chile,2020-03-20 20:13:17,434,0,6,-35.6751,-71.543
,Poland,2020-03-20 20:13:17,425,5,1,51.9194,19.1451
United Kingdom,United Kingdom,2020-03-20 20:13:18,3983,177,65,55.3781,-3.436
,Bosnia and Herzegovina,2020-03-20 20:43:02,89,0,2,43.9159,17.6791
,Croatia,2020-03-20 20:43:02,128,1,5,45.1,15.2
,Ecuador,2020-03-20 20:43:02,367,5,0,-1.8312,-78.1834
,Egypt,2020-03-20 20:43:02,285,8,39,26.8206,30.8025
,Iraq,2020-03-20 20:43:02,208,17,49,33.2232,43.6793
,Jordan,2020-03-20 20:43:02,85,0,1,30.5852,36.2384
,Morocco,2020-03-20 20:43:02,77,3,1,31.7917,-7.0926
,Saudi Arabia,2020-03-20 20:43:02,344,0,8,23.8859,45.0792
,Serbia,2020-03-20 20:43:02,135,1,1,44.0165,21.0059
,Vietnam,2020-03-20 20:43:02,91,0,16,14.0583,108.2772
,Central African Republic,2020-03-20 20:43:03,3,0,0,6.6111,20.9394
,Dominican Republic,2020-03-20 20:43:03,72,2,0,18.7357,-70.1627
,Montenegro,2020-03-20 20:43:03,14,0,0,42.7087,19.3744
,Rwanda,2020-03-20 20:43:03,17,0,0,-1.9403,29.8739
,Ukraine,2020-03-20 20:43:03,29,3,0,48.3794,31.1656
Channel Islands,United Kingdom,2020-03-20 20:43:03,14,0,0,49.3723,-2.3644
Northern Territory,Australia,2020-03-20 21:13:29,3,0,0,-12.4634,130.8456
Quebec,Canada,2020-03-20 21:13:29,139,1,0,52.9399,-73.5491
Nova Scotia,Canada,2020-03-20 21:13:29,15,0,0,44.682,-63.7443
Newfoundland and Labrador,Canada,2020-03-20 21:13:29,4,0,0,53.1355,-57.6604
Wisconsin,US,2020-03-20 21:13:29,207,3,0,44.2685,-89.6165
Connecticut,US,2020-03-20 21:13:29,194,3,0,41.5978,-72.7554
New South Wales,Australia,2020-03-20 21:13:30,353,6,4,-33.8688,151.2093
Queensland,Australia,2020-03-20 21:13:30,184,0,8,-28.0167,153.4
Western Australia,Australia,2020-03-20 21:13:30,64,1,0,-31.9505,115.8605
South Australia,Australia,2020-03-20 21:13:30,50,0,3,-34.9285,138.6007
Australian Capital Territory,Australia,2020-03-20 21:13:30,6,0,0,-35.4735,149.0124
Sint Maarten,Netherlands,2020-03-20 21:13:30,1,0,0,18.0425,-63.0548
New Jersey,US,2020-03-20 21:13:32,890,11,0,40.2989,-74.521
Illinois,US,2020-03-20 21:13:32,585,5,0,40.3495,-88.9861
Michigan,US,2020-03-20 21:13:32,552,3,0,43.3266,-84.5361
Oregon,US,2020-03-20 21:43:03,114,3,0,44.572,-122.0709
Arkansas,US,2020-03-20 21:43:03,96,0,0,34.9697,-92.3731
Indiana,US,2020-03-20 21:43:03,86,2,0,39.8494,-86.2583
Alabama,US,2020-03-20 21:43:03,83,0,0,32.3182,-86.9023
Missouri,US,2020-03-20 21:43:03,53,2,0,38.4561,-92.2884
Kansas,US,2020-03-20 21:43:03,44,1,0,38.5266,-96.7265
New Mexico,US,2020-03-20 21:43:03,43,0,0,34.8405,-106.2485
Nebraska,US,2020-03-20 21:43:03,37,0,0,41.1254,-98.2681
Vermont,US,2020-03-20 21:43:03,29,2,0,44.0459,-72.7107
,Madagascar,2020-03-20 22:13:53,3,0,0,-18.7669,46.8691
Puerto Rico,US,2020-03-20 22:13:55,14,0,0,18.2208,-66.5901
,Zimbabwe,2020-03-20 22:13:55,1,0,0,-20.0,30.0
New York,US,2020-03-20 22:14:43,8310,42,0,42.1657,-74.9481
Wyoming,US,2020-03-20 22:14:43,19,0,0,42.756,-107.3025
France,France,2020-03-20 22:43:03,12612,450,12,46.2276,2.2137
US,US,2020-03-20 22:43:03,1,0,147,37.0902,-95.7129
,United Arab Emirates,2020-03-20 23:13:09,140,2,31,23.4241,53.8478
Washington,US,2020-03-20 23:43:03,1524,83,0,47.4009,-121.4905
California,US,2020-03-20 23:43:03,1177,23,0,36.1162,-119.6816
Florida,US,2020-03-20 23:43:03,563,10,0,27.7663,-81.6868
Louisiana,US,2020-03-20 23:43:03,538,14,0,31.1695,-91.8678
Massachusetts,US,2020-03-20 23:43:03,413,1,0,42.2302,-71.5301
Texas,US,2020-03-20 23:43:03,394,5,0,31.0545,-97.5635
Colorado,US,2020-03-20 23:43:03,363,4,0,39.0598,-105.3111
Pennsylvania,US,2020-03-20 23:43:03,303,1,0,40.5908,-77.2098
Tennessee,US,2020-03-20 23:43:03,233,0,0,35.7478,-86.6923
Ohio,US,2020-03-20 23:43:03,173,2,0,40.3888,-82.7649
North Carolina,US,2020-03-20 23:43:03,172,0,0,35.6301,-79.8064
South Carolina,US,2020-03-20 23:43:03,126,1,0,33.8569,-80.945
Virginia,US,2020-03-20 23:43:03,122,2,0,37.7693,-78.17
Nevada,US,2020-03-20 23:43:03,114,1,0,38.3135,-117.0554
New Hampshire,US,2020-03-21 00:13:22,55,0,0,43.4525,-71.5639
Shandong,China,2020-03-21 00:43:02,764,7,749,36.3427,118.1498
Fujian,China,2020-03-21 01:13:10,303,1,295,26.0789,117.9874
Sichuan,China,2020-03-21 01:13:11,542,3,536,30.6171,102.7103
Shaanxi,China,2020-03-21 01:43:03,248,3,239,35.1917,108.8701
,Senegal,2020-03-21 01:43:03,47,0,5,14.4974,-14.4524
,Turkey,2020-03-21 01:43:03,670,9,0,38.9637,35.2433
Diamond Princess,Cruise Ship,2020-03-21 02:13:32,712,8,325,35.4498,139.6649
,Cuba,2020-03-21 02:13:32,21,1,0,21.5218,-77.7812
,Gabon,2020-03-21 02:13:32,4,1,0,-0.8037,11.6094
,Guinea,2020-03-21 02:13:32,2,0,0,9.9456,-9.6966
,New Zealand,2020-03-21 02:13:32,52,0,0,-40.9006,174.886
,Panama,2020-03-21 02:13:32,200,1,0,8.538,-80.7821
,Nicaragua,2020-03-21 02:13:34,2,0,0,12.8654,-85.2072
,"Bahamas, The",2020-03-21 02:43:03,4,0,0,25.0343,-77.3963
,Barbados,2020-03-21 02:43:03,6,0,0,13.1939,-59.5432
Alberta,Canada,2020-03-21 02:43:03,195,1,0,53.9333,-116.5765
Saskatchewan,Canada,2020-03-21 02:43:03,26,0,0,52.9399,-106.4509
Connecticut,US,2020-03-21 02:43:03,194,4,0,41.5978,-72.7554
Nevada,US,2020-03-21 02:43:03,161,2,0,38.3135,-117.0554
District of Columbia,US,2020-03-21 02:43:03,98,1,0,38.8974,-77.0268
Hawaii,US,2020-03-21 02:43:03,37,0,0,21.0943,-157.4983
Idaho,US,2020-03-21 02:43:03,36,0,0,44.2405,-114.4788
West Virginia,US,2020-03-21 02:43:03,8,0,0,38.4912,-80.9545
Gansu,China,2020-03-21 03:13:13,134,2,113,36.0611,103.8343
,Chad,2020-03-21 03:13:14,1,0,0,15.4542,18.7322
Bermuda,United Kingdom,2020-03-21 03:13:14,2,0,0,32.3078,-64.7505
Zhejiang,China,2020-03-21 03:43:03,1236,1,1219,29.1832,120.0934
Shanghai,China,2020-03-21 04:43:06,380,3,327,31.201999999999998,121.4491
Beijing,China,2020-03-21 05:13:04,504,8,396,40.1824,116.4142
,Taiwan*,2020-03-21 07:43:02,153,2,28,23.7,121.0
Hong Kong,China,2020-03-21 09:13:14,273,4,98,22.3,114.2
Hubei,China,2020-03-21 10:13:08,67800,3139,58946,30.9756,112.2707
,Belgium,2020-03-21 11:13:12,2815,67,263,50.5039,4.4699
,Iran,2020-03-21 11:13:12,20610,1556,7635,32.4279,53.688
,"Korea, South",2020-03-21 11:13:12,8799,102,1540,35.9078,127.7669
,Indonesia,2020-03-21 11:43:06,450,38,15,-0.7893,113.9213
,Israel,2020-03-21 11:43:06,883,1,36,31.0461,34.8516
,Malaysia,2020-03-21 11:43:06,1183,4,114,4.2105,101.9758
,Armenia,2020-03-21 12:13:19,160,0,1,40.0691,45.0382
,Estonia,2020-03-21 12:13:19,306,0,1,58.5953,25.0136
,Hungary,2020-03-21 12:13:19,103,4,7,47.1625,19.5033
,Kuwait,2020-03-21 12:13:19,176,0,27,29.3117,47.4818
,Latvia,2020-03-21 12:13:19,124,0,1,56.8796,24.6032
,Lebanon,2020-03-21 12:13:19,187,4,4,33.8547,35.8623
,Mexico,2020-03-21 12:13:19,203,2,4,23.6345,-102.5528
,Philippines,2020-03-21 12:13:19,307,19,13,12.8797,121.774
,South Africa,2020-03-21 12:13:19,240,0,0,-30.5595,22.9375
,Thailand,2020-03-21 12:13:19,411,1,42,15.87,100.9925
,Uruguay,2020-03-21 12:13:19,110,0,0,-32.5228,-55.7658
,Albania,2020-03-21 12:43:08,76,2,2,41.1533,20.1683
,Bangladesh,2020-03-21 12:43:08,25,2,3,23.685,90.3563
,Bolivia,2020-03-21 12:43:08,19,0,0,-16.2902,-63.5887
,Brunei,2020-03-21 12:43:08,83,0,2,4.5353,114.7277
,Cameroon,2020-03-21 12:43:08,27,0,0,3.8480000000000003,11.5021
Guangdong,China,2020-03-21 12:43:08,1400,8,1325,23.3417,113.4244
,Congo (Kinshasa),2020-03-21 12:43:08,23,1,0,-4.0383,21.7587
,Cote d'Ivoire,2020-03-21 12:43:08,14,0,1,7.54,-5.5471
Denmark,Denmark,2020-03-21 12:43:08,1326,13,1,56.2639,9.5018
Faroe Islands,Denmark,2020-03-21 12:43:08,92,0,0,61.8926,-6.9118
,El Salvador,2020-03-21 12:43:08,3,0,0,13.7942,-88.8965
French Polynesia,France,2020-03-21 12:43:08,15,0,0,-17.6797,-149.4068
,Kazakhstan,2020-03-21 12:43:08,53,0,0,48.0196,66.9237
,Liberia,2020-03-21 12:43:08,3,0,0,6.4281,-9.4295
,Liechtenstein,2020-03-21 12:43:08,37,0,0,47.166000000000004,9.5554
,Mauritius,2020-03-21 12:43:08,14,1,0,-20.3484,57.5522
,Mongolia,2020-03-21 12:43:08,10,0,0,46.8625,103.8467
,Oman,2020-03-21 12:43:08,52,0,12,21.4735,55.9754
,Paraguay,2020-03-21 12:43:08,18,1,0,-23.4425,-58.4438
,Zimbabwe,2020-03-21 12:43:08,3,0,0,-19.0154,29.1549
,Luxembourg,2020-03-21 13:13:30,670,8,0,49.8153,6.1296
,Portugal,2020-03-21 13:13:30,1280,12,5,39.3999,-8.2245
,Singapore,2020-03-21 13:13:30,432,2,140,1.3521,103.8198
,Spain,2020-03-21 13:13:30,25374,1375,2125,40.4637,-3.7492
,Burkina Faso,2020-03-21 13:13:32,64,2,5,12.2383,-1.5616
,Monaco,2020-03-21 13:13:32,11,0,0,43.7384,7.4246
,Romania,2020-03-21 13:13:32,367,0,52,45.9432,24.9668
New South Wales,Australia,2020-03-21 13:13:35,436,6,4,-33.8688,151.2093
Victoria,Australia,2020-03-21 13:13:35,229,0,8,-37.8136,144.9631
Queensland,Australia,2020-03-21 13:13:35,221,0,8,-28.0167,153.4
Western Australia,Australia,2020-03-21 13:13:35,90,1,0,-31.9505,115.8605
South Australia,Australia,2020-03-21 13:13:35,67,0,3,-34.9285,138.6007
Tasmania,Australia,2020-03-21 13:13:35,16,0,3,-41.4545,145.9707
Australian Capital Territory,Australia,2020-03-21 13:13:35,9,0,0,-35.4735,149.0124
,Guadeloupe,2020-03-21 13:13:35,53,0,0,16.265,-61.551
,Mayotte,2020-03-21 13:13:35,7,0,0,-12.8275,45.1662
,Reunion,2020-03-21 13:13:35,45,0,0,-21.1151,55.5364
,Austria,2020-03-21 14:43:03,2814,8,9,47.5162,14.5501
,Chile,2020-03-21 14:43:03,537,0,6,-35.6751,-71.543
,Russia,2020-03-21 14:43:03,306,1,12,61.523999999999994,105.3188
,Saudi Arabia,2020-03-21 14:43:03,392,0,16,23.8859,45.0792
,Slovenia,2020-03-21 14:43:03,383,1,0,46.1512,14.9955
,Sweden,2020-03-21 14:43:03,1763,20,16,60.1282,18.6435
,Angola,2020-03-21 14:43:04,2,0,0,-11.2027,17.8739
,East Timor,2020-03-21 14:43:04,1,0,0,-8.55,125.56
,Haiti,2020-03-21 14:43:04,2,0,0,18.9712,-72.2852
Netherlands,Netherlands,2020-03-21 14:43:04,3631,136,2,52.1326,5.2913
,Argentina,2020-03-21 15:13:44,158,4,3,-38.4161,-63.6167
,Andorra,2020-03-21 15:13:45,88,0,1,42.5063,1.5218
,Dominican Republic,2020-03-21 15:13:45,112,2,0,18.7357,-70.1627
,Malta,2020-03-21 15:13:45,73,0,2,35.9375,14.3754
,Tunisia,2020-03-21 15:13:45,60,1,0,33.8869,9.5375
,Cabo Verde,2020-03-21 15:13:46,3,0,0,16.5388,-23.0418
,Nigeria,2020-03-21 15:13:46,22,0,1,9.082,8.6753
Louisiana,US,2020-03-21 15:43:05,585,16,0,31.1695,-91.8678
,Norway,2020-03-21 17:13:07,2118,7,1,60.472,8.4689
,Iceland,2020-03-21 17:13:18,473,1,22,64.9631,-19.0208
Mississippi,US,2020-03-21 17:13:44,140,1,0,32.7416,-89.6787
,Algeria,2020-03-21 17:43:03,139,15,32,28.0339,1.6596
,Bahrain,2020-03-21 17:43:03,305,1,125,26.0667,50.5577
,Bosnia and Herzegovina,2020-03-21 17:43:03,93,1,2,43.9159,17.6791
,Brazil,2020-03-21 17:43:03,1021,15,2,-14.235,-51.9253
,Bulgaria,2020-03-21 17:43:03,163,3,3,42.7339,25.4858
,Cambodia,2020-03-21 17:43:03,53,0,1,12.5657,104.991
Manitoba,Canada,2020-03-21 17:43:03,18,0,0,53.7609,-98.8139
,Colombia,2020-03-21 17:43:03,196,0,1,4.5709,-74.2973
,Croatia,2020-03-21 17:43:03,206,1,5,45.1,15.2
,Cyprus,2020-03-21 17:43:03,84,0,0,35.1264,33.4299
New Caledonia,France,2020-03-21 17:43:03,4,0,0,-20.9043,165.618
,Georgia,2020-03-21 17:43:03,49,0,1,42.3154,43.3569
,Greece,2020-03-21 17:43:03,530,13,19,39.0742,21.8243
,India,2020-03-21 17:43:03,330,4,23,20.5937,78.9629
,Iraq,2020-03-21 17:43:03,214,17,51,33.2232,43.6793
,Italy,2020-03-21 17:43:03,53578,4825,6072,41.8719,12.5674
,Kyrgyzstan,2020-03-21 17:43:03,14,0,0,41.2044,74.7661
,Lithuania,2020-03-21 17:43:03,83,1,1,55.1694,23.8813
,Moldova,2020-03-21 17:43:03,80,1,1,47.4116,28.3699
,North Macedonia,2020-03-21 17:43:03,85,0,1,41.6086,21.7453
,San Marino,2020-03-21 17:43:03,144,20,4,43.9424,12.4578
,Sri Lanka,2020-03-21 17:43:03,77,0,1,7.8731,80.7718
,Togo,2020-03-21 17:43:03,16,0,1,8.6195,0.8248
,Trinidad and Tobago,2020-03-21 17:43:03,49,0,1,10.6918,-61.2225
Georgia,US,2020-03-21 17:43:03,507,14,0,33.0406,-83.6431
Missouri,US,2020-03-21 17:43:03,74,3,0,38.4561,-92.2884
Oklahoma,US,2020-03-21 17:43:03,53,1,0,35.5653,-96.9289
Nebraska,US,2020-03-21 17:43:03,38,0,0,41.1254,-98.2681
Montana,US,2020-03-21 17:43:03,21,0,0,46.9219,-110.4544
Guam,US,2020-03-21 17:43:03,15,0,0,13.4443,144.7937
United States Virgin Islands,US,2020-03-21 17:43:03,6,0,0,18.3358,-64.8963
,United Arab Emirates,2020-03-21 17:43:03,153,2,38,23.4241,53.8478
,Vietnam,2020-03-21 17:43:03,94,0,17,14.0583,108.2772
New Jersey,US,2020-03-21 19:43:03,1327,16,0,40.2989,-74.521
Ohio,US,2020-03-21 19:43:03,248,3,0,40.3888,-82.7649
Virginia,US,2020-03-21 19:43:03,156,2,0,37.7693,-78.17
Minnesota,US,2020-03-21 19:43:03,138,1,0,45.6945,-93.9002
Iowa,US,2020-03-21 19:43:03,68,0,0,42.0115,-93.2105
Rhode Island,US,2020-03-21 19:43:03,66,0,0,41.6809,-71.5118
Wyoming,US,2020-03-21 19:43:03,23,0,0,42.756,-107.3025
Puerto Rico,US,2020-03-21 19:43:03,21,1,0,18.2208,-66.5901
US,US,2020-03-21 19:43:03,1,0,171,37.0902,-95.7129
,Pakistan,2020-03-21 20:13:21,730,3,13,30.3753,69.3451
,Costa Rica,2020-03-21 20:43:02,117,2,2,9.7489,-83.7534
,Czechia,2020-03-21 20:43:02,995,0,6,49.8175,15.472999999999999
